Entity,Code,Year,Under fifteen mortality - Number of deaths 
Philippines,PHL,1996,102081
Philippines,PHL,1997,99468
Philippines,PHL,1998,97505
Philippines,PHL,1999,95968
Philippines,PHL,2000,94534
Philippines,PHL,2001,93783
Philippines,PHL,2002,93151
Philippines,PHL,2003,92017
Philippines,PHL,2004,90783
Philippines,PHL,2005,89544
Philippines,PHL,2006,88859
Philippines,PHL,2007,88328
Philippines,PHL,2008,87763
Philippines,PHL,2009,87315
Philippines,PHL,2010,86519
Philippines,PHL,2011,84688
Philippines,PHL,2012,83605
Philippines,PHL,2013,85373
Philippines,PHL,2014,82716
Poland,POL,1990,11510
Poland,POL,1991,11025
Poland,POL,1992,10413
Poland,POL,1993,9657
Poland,POL,1994,9003
Poland,POL,1995,8101
Poland,POL,1996,7133
Poland,POL,1997,6335
Poland,POL,1998,5606
Poland,POL,1999,5008
Poland,POL,2000,4597
Poland,POL,2001,4321
Poland,POL,2002,4038
Poland,POL,2003,3796
Poland,POL,2004,3637
Poland,POL,2005,3528
Poland,POL,2006,3446
Poland,POL,2007,3368
Poland,POL,2008,3298
Poland,POL,2009,3186
Poland,POL,2010,3032
Poland,POL,2011,2833
Poland,POL,2012,2646
Poland,POL,2013,2494
Poland,POL,2014,2384
Portugal,PRT,1990,2309
Portugal,PRT,1991,2126
Portugal,PRT,1992,1945
Portugal,PRT,1993,1771
Portugal,PRT,1994,1606
Portugal,PRT,1995,1464
Portugal,PRT,1996,1373
Portugal,PRT,1997,1308
Portugal,PRT,1998,1240
Portugal,PRT,1999,1174
Portugal,PRT,2000,1111
Portugal,PRT,2001,1021
Portugal,PRT,2002,924
Portugal,PRT,2003,841
Portugal,PRT,2004,760
Portugal,PRT,2005,695
Portugal,PRT,2006,643
Portugal,PRT,2007,598
Portugal,PRT,2008,568
Portugal,PRT,2009,541
Portugal,PRT,2010,516
Portugal,PRT,2011,495
Portugal,PRT,2012,464
Portugal,PRT,2013,432
Portugal,PRT,2014,412
Qatar,QAT,1990,251
Qatar,QAT,1991,233
Qatar,QAT,1992,216
Qatar,QAT,1993,205
Qatar,QAT,1994,196
Qatar,QAT,1995,188
Qatar,QAT,1996,181
Qatar,QAT,1997,174
Qatar,QAT,1998,171
Qatar,QAT,1999,172
Qatar,QAT,2000,175
Qatar,QAT,2001,177
Qatar,QAT,2002,176
Qatar,QAT,2003,173
Qatar,QAT,2004,170
Qatar,QAT,2005,164
Qatar,QAT,2006,161
Qatar,QAT,2007,163
Qatar,QAT,2008,171
Qatar,QAT,2009,179
Qatar,QAT,2010,187
Qatar,QAT,2011,199
Qatar,QAT,2012,208
Qatar,QAT,2013,214
Qatar,QAT,2014,216
Romania,ROU,1990,12485
Romania,ROU,1991,10866
Romania,ROU,1992,9860
Romania,ROU,1993,9296
Romania,ROU,1994,9007
Romania,ROU,1995,8788
Romania,ROU,1996,8477
Romania,ROU,1997,8156
Romania,ROU,1998,7677
Romania,ROU,1999,7032
Romania,ROU,2000,6447
Romania,ROU,2001,5949
Romania,ROU,2002,5531
Romania,ROU,2003,5247
Romania,ROU,2004,5003
Romania,ROU,2005,4751
Romania,ROU,2006,4409
Romania,ROU,2007,4037
Romania,ROU,2008,3851
Romania,ROU,2009,3718
Romania,ROU,2010,3448
Romania,ROU,2011,3086
Romania,ROU,2012,2824
Romania,ROU,2013,2614
Romania,ROU,2014,2441
Russia,RUS,1990,57969
Russia,RUS,1991,54652
Russia,RUS,1992,51356
Russia,RUS,1993,48210
Russia,RUS,1994,45980
Russia,RUS,1995,44116
Russia,RUS,1996,41889
Russia,RUS,1997,39677
Russia,RUS,1998,37753
Russia,RUS,1999,35835
Russia,RUS,2000,34215
Russia,RUS,2001,33019
Russia,RUS,2002,31775
Russia,RUS,2003,30363
Russia,RUS,2004,28692
Russia,RUS,2005,26654
Russia,RUS,2006,24791
Russia,RUS,2007,23716
Russia,RUS,2008,23189
Russia,RUS,2009,22847
Russia,RUS,2010,22616
Russia,RUS,2011,22465
Russia,RUS,2012,22414
Russia,RUS,2013,22038
Russia,RUS,2014,21097
Rwanda,RWA,1990,62348
Rwanda,RWA,1991,67642
Rwanda,RWA,1992,75078
Rwanda,RWA,1993,84272
Rwanda,RWA,1994,198279
Rwanda,RWA,1995,82353
Rwanda,RWA,1996,78047
Rwanda,RWA,1997,82325
Rwanda,RWA,1998,81745
Rwanda,RWA,1999,76580
Rwanda,RWA,2000,70948
Rwanda,RWA,2001,65506
Rwanda,RWA,2002,59457
Rwanda,RWA,2003,53649
Rwanda,RWA,2004,48505
Rwanda,RWA,2005,43896
Rwanda,RWA,2006,39756
Rwanda,RWA,2007,36173
Rwanda,RWA,2008,32888
Rwanda,RWA,2009,30044
Rwanda,RWA,2010,27517
Rwanda,RWA,2011,25240
Rwanda,RWA,2012,23717
Rwanda,RWA,2013,22614
Rwanda,RWA,2014,21926
Saint Kitts and Nevis,KNA,1990,34
Saint Kitts and Nevis,KNA,1991,32
Saint Kitts and Nevis,KNA,1992,30
Saint Kitts and Nevis,KNA,1993,29
Saint Kitts and Nevis,KNA,1994,28
Saint Kitts and Nevis,KNA,1995,28
Saint Kitts and Nevis,KNA,1996,27
Saint Kitts and Nevis,KNA,1997,27
Saint Kitts and Nevis,KNA,1998,27
Saint Kitts and Nevis,KNA,1999,26
Saint Kitts and Nevis,KNA,2000,24
Saint Kitts and Nevis,KNA,2001,23
Saint Kitts and Nevis,KNA,2002,20
Saint Kitts and Nevis,KNA,2003,19
Saint Kitts and Nevis,KNA,2004,18
Saint Kitts and Nevis,KNA,2005,18
Saint Kitts and Nevis,KNA,2006,16
Saint Kitts and Nevis,KNA,2007,16
Saint Kitts and Nevis,KNA,2008,15
Saint Kitts and Nevis,KNA,2009,15
Saint Kitts and Nevis,KNA,2010,15
Saint Kitts and Nevis,KNA,2011,14
Saint Kitts and Nevis,KNA,2012,14
Saint Kitts and Nevis,KNA,2013,14
Saint Kitts and Nevis,KNA,2014,13
Saint Lucia,LCA,1990,105
Saint Lucia,LCA,1991,102
Saint Lucia,LCA,1992,99
Saint Lucia,LCA,1993,96
Saint Lucia,LCA,1994,91
Saint Lucia,LCA,1995,89
Saint Lucia,LCA,1996,86
Saint Lucia,LCA,1997,83
Saint Lucia,LCA,1998,78
Saint Lucia,LCA,1999,74
Saint Lucia,LCA,2000,70
Saint Lucia,LCA,2001,67
Saint Lucia,LCA,2002,63
Saint Lucia,LCA,2003,59
Saint Lucia,LCA,2004,57
Saint Lucia,LCA,2005,56
Saint Lucia,LCA,2006,55
Saint Lucia,LCA,2007,53
Saint Lucia,LCA,2008,53
Saint Lucia,LCA,2009,52
Saint Lucia,LCA,2010,52
Saint Lucia,LCA,2011,52
Saint Lucia,LCA,2012,52
Saint Lucia,LCA,2013,53
Saint Lucia,LCA,2014,54
Saint Vincent and the Grenadines,VCT,1990,76
Saint Vincent and the Grenadines,VCT,1991,73
Saint Vincent and the Grenadines,VCT,1992,71
Saint Vincent and the Grenadines,VCT,1993,70
Saint Vincent and the Grenadines,VCT,1994,69
Saint Vincent and the Grenadines,VCT,1995,68
Saint Vincent and the Grenadines,VCT,1996,67
Saint Vincent and the Grenadines,VCT,1997,65
Saint Vincent and the Grenadines,VCT,1998,62
Saint Vincent and the Grenadines,VCT,1999,61
Saint Vincent and the Grenadines,VCT,2000,60
Saint Vincent and the Grenadines,VCT,2001,59
Saint Vincent and the Grenadines,VCT,2002,57
Saint Vincent and the Grenadines,VCT,2003,55
Saint Vincent and the Grenadines,VCT,2004,52
Saint Vincent and the Grenadines,VCT,2005,51
Saint Vincent and the Grenadines,VCT,2006,49
Saint Vincent and the Grenadines,VCT,2007,49
Saint Vincent and the Grenadines,VCT,2008,48
Saint Vincent and the Grenadines,VCT,2009,47
Saint Vincent and the Grenadines,VCT,2010,45
Saint Vincent and the Grenadines,VCT,2011,43
Saint Vincent and the Grenadines,VCT,2012,42
Saint Vincent and the Grenadines,VCT,2013,40
Saint Vincent and the Grenadines,VCT,2014,39
Samoa,WSM,1990,188
Samoa,WSM,1991,182
Samoa,WSM,1992,176
Samoa,WSM,1993,172
Samoa,WSM,1994,168
Samoa,WSM,1995,165
Samoa,WSM,1996,161
Samoa,WSM,1997,157
Samoa,WSM,1998,153
Samoa,WSM,1999,148
Samoa,WSM,2000,143
Samoa,WSM,2001,139
Samoa,WSM,2002,135
Samoa,WSM,2003,132
Samoa,WSM,2004,130
Samoa,WSM,2005,127
Samoa,WSM,2006,126
Samoa,WSM,2007,126
Samoa,WSM,2008,126
Samoa,WSM,2009,198
Samoa,WSM,2010,130
Samoa,WSM,2011,130
Samoa,WSM,2012,131
Samoa,WSM,2013,130
Samoa,WSM,2014,128
San Marino,SMR,1990,3
San Marino,SMR,1991,3
San Marino,SMR,1992,3
San Marino,SMR,1993,3
San Marino,SMR,1994,2
San Marino,SMR,1995,2
San Marino,SMR,1996,2
San Marino,SMR,1997,2
San Marino,SMR,1998,2
San Marino,SMR,1999,2
San Marino,SMR,2000,2
San Marino,SMR,2001,2
San Marino,SMR,2002,2
San Marino,SMR,2003,1
San Marino,SMR,2004,1
San Marino,SMR,2005,1
San Marino,SMR,2006,1
San Marino,SMR,2007,1
San Marino,SMR,2008,1
San Marino,SMR,2009,1
San Marino,SMR,2010,1
San Marino,SMR,2011,1
San Marino,SMR,2012,1
San Marino,SMR,2013,1
San Marino,SMR,2014,1
Sao Tome and Principe,STP,1990,582
Sao Tome and Principe,STP,1991,599
Sao Tome and Principe,STP,1992,611
Sao Tome and Principe,STP,1993,618
Sao Tome and Principe,STP,1994,618
Sao Tome and Principe,STP,1995,613
Sao Tome and Principe,STP,1996,602
Sao Tome and Principe,STP,1997,585
Sao Tome and Principe,STP,1998,567
Sao Tome and Principe,STP,1999,545
Sao Tome and Principe,STP,2000,521
Sao Tome and Principe,STP,2001,497
Sao Tome and Principe,STP,2002,470
Sao Tome and Principe,STP,2003,443
Sao Tome and Principe,STP,2004,417
Sao Tome and Principe,STP,2005,390
Sao Tome and Principe,STP,2006,365
Sao Tome and Principe,STP,2007,341
Sao Tome and Principe,STP,2008,319
Sao Tome and Principe,STP,2009,296
Sao Tome and Principe,STP,2010,277
Sao Tome and Principe,STP,2011,258
Sao Tome and Principe,STP,2012,239
Sao Tome and Principe,STP,2013,220
Sao Tome and Principe,STP,2014,200
Saudi Arabia,SAU,1990,27137
Saudi Arabia,SAU,1991,25560
Saudi Arabia,SAU,1992,24077
Saudi Arabia,SAU,1993,22676
Saudi Arabia,SAU,1994,21294
Saudi Arabia,SAU,1995,19957
Saudi Arabia,SAU,1996,18751
Saudi Arabia,SAU,1997,17690
Saudi Arabia,SAU,1998,16754
Saudi Arabia,SAU,1999,15937
Saudi Arabia,SAU,2000,15201
Saudi Arabia,SAU,2001,14433
Saudi Arabia,SAU,2002,13596
Saudi Arabia,SAU,2003,12759
Saudi Arabia,SAU,2004,11941
Saudi Arabia,SAU,2005,11196
Saudi Arabia,SAU,2006,10718
Saudi Arabia,SAU,2007,10446
Saudi Arabia,SAU,2008,10098
Saudi Arabia,SAU,2009,9677
Saudi Arabia,SAU,2010,9275
Saudi Arabia,SAU,2011,8873
Saudi Arabia,SAU,2012,8452
Saudi Arabia,SAU,2013,7998
Saudi Arabia,SAU,2014,7539
Senegal,SEN,1990,49918
Senegal,SEN,1991,50027
Senegal,SEN,1992,50621
Senegal,SEN,1993,51667
Senegal,SEN,1994,52917
Senegal,SEN,1995,54233
Senegal,SEN,1996,55473
Senegal,SEN,1997,56466
Senegal,SEN,1998,56992
Senegal,SEN,1999,56957
Senegal,SEN,2000,56134
Senegal,SEN,2001,54347
Senegal,SEN,2002,52005
Senegal,SEN,2003,49446
Senegal,SEN,2004,46850
Senegal,SEN,2005,44426
Senegal,SEN,2006,42430
Senegal,SEN,2007,40578
Senegal,SEN,2008,38868
Senegal,SEN,2009,37562
Senegal,SEN,2010,36372
Senegal,SEN,2011,35154
Senegal,SEN,2012,34024
Senegal,SEN,2013,32846
Senegal,SEN,2014,31618
Serbia,SRB,1990,3083
Serbia,SRB,1991,2845
Serbia,SRB,1992,2601
Serbia,SRB,1993,2408
Serbia,SRB,1994,2233
Serbia,SRB,1995,2042
Serbia,SRB,1996,1837
Serbia,SRB,1997,1614
Serbia,SRB,1998,1331
Serbia,SRB,1999,1149
Serbia,SRB,2000,1137
Serbia,SRB,2001,1148
Serbia,SRB,2002,1114
Serbia,SRB,2003,1028
Serbia,SRB,2004,909
Serbia,SRB,2005,798
Serbia,SRB,2006,720
Serbia,SRB,2007,676
Serbia,SRB,2008,662
Serbia,SRB,2009,652
Serbia,SRB,2010,641
Serbia,SRB,2011,626
Serbia,SRB,2012,607
Serbia,SRB,2013,585
Serbia,SRB,2014,562
Seychelles,SYC,1990,32
Seychelles,SYC,1991,32
Seychelles,SYC,1992,31
Seychelles,SYC,1993,29
Seychelles,SYC,1994,29
Seychelles,SYC,1995,28
Seychelles,SYC,1996,27
Seychelles,SYC,1997,26
Seychelles,SYC,1998,25
Seychelles,SYC,1999,25
Seychelles,SYC,2000,25
Seychelles,SYC,2001,25
Seychelles,SYC,2002,25
Seychelles,SYC,2003,25
Seychelles,SYC,2004,24
Seychelles,SYC,2005,25
Seychelles,SYC,2006,26
Seychelles,SYC,2007,26
Seychelles,SYC,2008,27
Seychelles,SYC,2009,28
Seychelles,SYC,2010,27
Seychelles,SYC,2011,28
Seychelles,SYC,2012,29
Seychelles,SYC,2013,28
Seychelles,SYC,2014,28
Sierra Leone,SLE,1990,53154
Sierra Leone,SLE,1991,54562
Sierra Leone,SLE,1992,54786
Sierra Leone,SLE,1993,54267
Sierra Leone,SLE,1994,53887
Sierra Leone,SLE,1995,53355
Sierra Leone,SLE,1996,52465
Sierra Leone,SLE,1997,51610
Sierra Leone,SLE,1998,50891
Sierra Leone,SLE,1999,50090
Sierra Leone,SLE,2000,49140
Sierra Leone,SLE,2001,48764
Sierra Leone,SLE,2002,49402
Sierra Leone,SLE,2003,49803
Sierra Leone,SLE,2004,49466
Sierra Leone,SLE,2005,48987
Sierra Leone,SLE,2006,48422
Sierra Leone,SLE,2007,47463
Sierra Leone,SLE,2008,46263
Sierra Leone,SLE,2009,45076
Sierra Leone,SLE,2010,43865
Sierra Leone,SLE,2011,42660
Sierra Leone,SLE,2012,41554
Sierra Leone,SLE,2013,40336
Sierra Leone,SLE,2014,40053
Singapore,SGP,1990,501
Singapore,SGP,1991,465
Singapore,SGP,1992,412
Singapore,SGP,1993,383
Singapore,SGP,1994,361
Singapore,SGP,1995,352
Singapore,SGP,1996,335
Singapore,SGP,1997,322
Singapore,SGP,1998,301
Singapore,SGP,1999,268
Singapore,SGP,2000,265
Singapore,SGP,2001,245
Singapore,SGP,2002,223
Singapore,SGP,2003,214
Singapore,SGP,2004,200
Singapore,SGP,2005,192
Singapore,SGP,2006,187
Singapore,SGP,2007,188
Singapore,SGP,2008,189
Singapore,SGP,2009,187
Singapore,SGP,2010,182
Singapore,SGP,2011,181
Singapore,SGP,2012,185
Singapore,SGP,2013,182
Singapore,SGP,2014,181
Slovakia,SVK,1990,1415
Slovakia,SVK,1991,1349
Slovakia,SVK,1992,1268
Slovakia,SVK,1993,1186
Slovakia,SVK,1994,1092
Slovakia,SVK,1995,986
Slovakia,SVK,1996,911
Slovakia,SVK,1997,856
Slovakia,SVK,1998,805
Slovakia,SVK,1999,755
Slovakia,SVK,2000,711
Slovakia,SVK,2001,663
Slovakia,SVK,2002,619
Slovakia,SVK,2003,594
Slovakia,SVK,2004,578
Slovakia,SVK,2005,564
Slovakia,SVK,2006,543
Slovakia,SVK,2007,524
Slovakia,SVK,2008,515
Slovakia,SVK,2009,517
Slovakia,SVK,2010,510
Slovakia,SVK,2011,497
Slovakia,SVK,2012,472
Slovakia,SVK,2013,448
Slovakia,SVK,2014,434
Slovenia,SVN,1990,307
Slovenia,SVN,1991,279
Slovenia,SVN,1992,253
Slovenia,SVN,1993,230
Slovenia,SVN,1994,213
Slovenia,SVN,1995,195
Slovenia,SVN,1996,179
Slovenia,SVN,1997,166
Slovenia,SVN,1998,153
Slovenia,SVN,1999,141
Slovenia,SVN,2000,134
Slovenia,SVN,2001,126
Slovenia,SVN,2002,118
Slovenia,SVN,2003,110
Slovenia,SVN,2004,104
Slovenia,SVN,2005,101
Slovenia,SVN,2006,98
Slovenia,SVN,2007,95
Slovenia,SVN,2008,95
Slovenia,SVN,2009,94
Slovenia,SVN,2010,90
Slovenia,SVN,2011,88
Slovenia,SVN,2012,84
Slovenia,SVN,2013,79
Slovenia,SVN,2014,76
Small island developing States (SDG),,1990,104130
Small island developing States (SDG),,1991,101711
Small island developing States (SDG),,1992,99262
Small island developing States (SDG),,1993,97009
Small island developing States (SDG),,1994,94718
Small island developing States (SDG),,1995,92456
Small island developing States (SDG),,1996,90105
Small island developing States (SDG),,1997,88066
Small island developing States (SDG),,1998,86187
Small island developing States (SDG),,1999,83635
Small island developing States (SDG),,2000,81825
Small island developing States (SDG),,2001,79959
Small island developing States (SDG),,2002,78191
Small island developing States (SDG),,2003,76595
Small island developing States (SDG),,2004,75903
Small island developing States (SDG),,2005,73555
Small island developing States (SDG),,2006,72080
Small island developing States (SDG),,2007,70723
Small island developing States (SDG),,2008,69519
Small island developing States (SDG),,2009,68518
Small island developing States (SDG),,2010,98385
Small island developing States (SDG),,2011,66110
Small island developing States (SDG),,2012,64896
Small island developing States (SDG),,2013,63545
Small island developing States (SDG),,2014,62242
Solomon Islands,SLB,1990,528
Solomon Islands,SLB,1991,527
Solomon Islands,SLB,1992,524
Solomon Islands,SLB,1993,523
Solomon Islands,SLB,1994,523
Solomon Islands,SLB,1995,525
Solomon Islands,SLB,1996,525
Solomon Islands,SLB,1997,525
Solomon Islands,SLB,1998,526
Solomon Islands,SLB,1999,529
Solomon Islands,SLB,2000,531
Solomon Islands,SLB,2001,534
Solomon Islands,SLB,2002,537
Solomon Islands,SLB,2003,541
Solomon Islands,SLB,2004,544
Solomon Islands,SLB,2005,547
Solomon Islands,SLB,2006,551
Solomon Islands,SLB,2007,566
Solomon Islands,SLB,2008,551
Solomon Islands,SLB,2009,549
Solomon Islands,SLB,2010,546
Solomon Islands,SLB,2011,543
Solomon Islands,SLB,2012,541
Solomon Islands,SLB,2013,537
Solomon Islands,SLB,2014,534
Somalia,SOM,1990,70129
Somalia,SOM,1991,68654
Somalia,SOM,1992,66192
Somalia,SOM,1993,64588
Somalia,SOM,1994,65809
Somalia,SOM,1995,67381
Somalia,SOM,1996,68978
Somalia,SOM,1997,71064
Somalia,SOM,1998,73741
Somalia,SOM,1999,76701
Somalia,SOM,2000,79683
Somalia,SOM,2001,82796
Somalia,SOM,2002,86043
Somalia,SOM,2003,89180
Somalia,SOM,2004,92287
Somalia,SOM,2005,95408
Somalia,SOM,2006,98175
Somalia,SOM,2007,99721
Somalia,SOM,2008,100312
Somalia,SOM,2009,100084
Somalia,SOM,2010,100899
Somalia,SOM,2011,99997
Somalia,SOM,2012,96831
Somalia,SOM,2013,95372
Somalia,SOM,2014,94643
South Africa,ZAF,1990,85475
South Africa,ZAF,1991,83307
South Africa,ZAF,1992,81913
South Africa,ZAF,1993,80957
South Africa,ZAF,1994,81023
South Africa,ZAF,1995,81772
South Africa,ZAF,1996,82458
South Africa,ZAF,1997,82103
South Africa,ZAF,1998,82105
South Africa,ZAF,1999,83060
South Africa,ZAF,2000,83814
South Africa,ZAF,2001,84539
South Africa,ZAF,2002,85665
South Africa,ZAF,2003,87329
South Africa,ZAF,2004,90351
South Africa,ZAF,2005,94116
South Africa,ZAF,2006,96007
South Africa,ZAF,2007,93164
South Africa,ZAF,2008,88891
South Africa,ZAF,2009,80043
South Africa,ZAF,2010,69200
South Africa,ZAF,2011,61910
South Africa,ZAF,2012,57393
South Africa,ZAF,2013,54969
South Africa,ZAF,2014,53166
South Asia (UNICEF),,1990,5456099
South Asia (UNICEF),,1991,5374690
South Asia (UNICEF),,1992,5207163
South Asia (UNICEF),,1993,5082025
South Asia (UNICEF),,1994,4963806
South Asia (UNICEF),,1995,4842512
South Asia (UNICEF),,1996,4706183
South Asia (UNICEF),,1997,4563930
South Asia (UNICEF),,1998,4420414
South Asia (UNICEF),,1999,4269070
South Asia (UNICEF),,2000,4127752
South Asia (UNICEF),,2001,3997247
South Asia (UNICEF),,2002,3858659
South Asia (UNICEF),,2003,3710620
South Asia (UNICEF),,2004,3572427
South Asia (UNICEF),,2005,3424454
South Asia (UNICEF),,2006,3247241
South Asia (UNICEF),,2007,3100937
South Asia (UNICEF),,2008,2960751
South Asia (UNICEF),,2009,2829456
South Asia (UNICEF),,2010,2691266
South Asia (UNICEF),,2011,2557428
South Asia (UNICEF),,2012,2426892
South Asia (UNICEF),,2013,2300127
South Asia (UNICEF),,2014,2162958
South Korea,KOR,1990,14241
South Korea,KOR,1991,13443
South Korea,KOR,1992,12647
South Korea,KOR,1993,11669
South Korea,KOR,1994,10681
South Korea,KOR,1995,9762
South Korea,KOR,1996,8868
South Korea,KOR,1997,8063
South Korea,KOR,1998,7319
South Korea,KOR,1999,6641
South Korea,KOR,2000,6070
South Korea,KOR,2001,5476
South Korea,KOR,2002,4848
South Korea,KOR,2003,4356
South Korea,KOR,2004,3964
South Korea,KOR,2005,3581
South Korea,KOR,2006,3280
South Korea,KOR,2007,3090
South Korea,KOR,2008,2890
South Korea,KOR,2009,2668
South Korea,KOR,2010,2522
South Korea,KOR,2011,2423
South Korea,KOR,2012,2321
South Korea,KOR,2013,2187
South Korea,KOR,2014,2055
South Sudan,SSD,1990,72365
South Sudan,SSD,1991,71455
South Sudan,SSD,1992,70716
South Sudan,SSD,1993,69449
South Sudan,SSD,1994,68365
South Sudan,SSD,1995,67643
South Sudan,SSD,1996,66965
South Sudan,SSD,1997,65985
South Sudan,SSD,1998,64425
South Sudan,SSD,1999,62680
South Sudan,SSD,2000,61144
South Sudan,SSD,2001,59653
South Sudan,SSD,2002,58142
South Sudan,SSD,2003,56233
South Sudan,SSD,2004,54108
South Sudan,SSD,2005,52015
South Sudan,SSD,2006,49962
South Sudan,SSD,2007,48295
South Sudan,SSD,2008,47219
South Sudan,SSD,2009,46558
South Sudan,SSD,2010,45857
South Sudan,SSD,2011,45839
South Sudan,SSD,2012,46358
South Sudan,SSD,2013,47192
South Sudan,SSD,2014,48266
South-Eastern Asia (SDG),,1990,994958
South-Eastern Asia (SDG),,1991,960146
South-Eastern Asia (SDG),,1992,921763
South-Eastern Asia (SDG),,1993,883615
South-Eastern Asia (SDG),,1994,847605
South-Eastern Asia (SDG),,1995,812044
South-Eastern Asia (SDG),,1996,777774
South-Eastern Asia (SDG),,1997,745139
South-Eastern Asia (SDG),,1998,711594
South-Eastern Asia (SDG),,1999,677596
South-Eastern Asia (SDG),,2000,647042
South-Eastern Asia (SDG),,2001,620249
South-Eastern Asia (SDG),,2002,595666
South-Eastern Asia (SDG),,2003,571338
South-Eastern Asia (SDG),,2004,607416
South-Eastern Asia (SDG),,2005,527879
South-Eastern Asia (SDG),,2006,510018
South-Eastern Asia (SDG),,2007,494585
South-Eastern Asia (SDG),,2008,541238
South-Eastern Asia (SDG),,2009,462225
South-Eastern Asia (SDG),,2010,445961
South-Eastern Asia (SDG),,2011,431290
South-Eastern Asia (SDG),,2012,418285
South-Eastern Asia (SDG),,2013,406294
South-Eastern Asia (SDG),,2014,390021
Southern Asia (SDG),,1990,5581729
Southern Asia (SDG),,1991,5484345
Southern Asia (SDG),,1992,5309721
Southern Asia (SDG),,1993,5175778
Southern Asia (SDG),,1994,5046972
Southern Asia (SDG),,1995,4915521
Southern Asia (SDG),,1996,4771243
Southern Asia (SDG),,1997,4622384
Southern Asia (SDG),,1998,4473925
Southern Asia (SDG),,1999,4319032
Southern Asia (SDG),,2000,4174836
Southern Asia (SDG),,2001,4041781
Southern Asia (SDG),,2002,3900792
Southern Asia (SDG),,2003,3755050
Southern Asia (SDG),,2004,3609973
Southern Asia (SDG),,2005,3460431
Southern Asia (SDG),,2006,3281924
Southern Asia (SDG),,2007,3134594
Southern Asia (SDG),,2008,2993515
Southern Asia (SDG),,2009,2861295
Southern Asia (SDG),,2010,2722210
Southern Asia (SDG),,2011,2587695
Southern Asia (SDG),,2012,2456866
Southern Asia (SDG),,2013,2329939
Southern Asia (SDG),,2014,2192520
Spain,ESP,1990,5016
Spain,ESP,1991,4704
Spain,ESP,1992,4412
Spain,ESP,1993,4104
Spain,ESP,1994,3763
Spain,ESP,1995,3452
Spain,ESP,1996,3209
Spain,ESP,1997,3031
Spain,ESP,1998,2878
Spain,ESP,1999,2777
Spain,ESP,2000,2742
Spain,ESP,2001,2706
Spain,ESP,2002,2660
Spain,ESP,2003,2658
Spain,ESP,2004,2664
Spain,ESP,2005,2634
Spain,ESP,2006,2598
Spain,ESP,2007,2560
Spain,ESP,2008,2541
Spain,ESP,2009,2461
Spain,ESP,2010,2331
Spain,ESP,2011,2220
Spain,ESP,2012,2099
Spain,ESP,2013,1969
Spain,ESP,2014,1871
Sri Lanka,LKA,1990,10483
Sri Lanka,LKA,1991,10247
Sri Lanka,LKA,1992,9993
Sri Lanka,LKA,1993,9625
Sri Lanka,LKA,1994,9175
Sri Lanka,LKA,1995,8754
Sri Lanka,LKA,1996,8345
Sri Lanka,LKA,1997,7946
Sri Lanka,LKA,1998,7551
Sri Lanka,LKA,1999,7254
Sri Lanka,LKA,2000,7096
Sri Lanka,LKA,2001,7010
Sri Lanka,LKA,2002,6914
Sri Lanka,LKA,2003,6766
Sri Lanka,LKA,2004,16898
Sri Lanka,LKA,2005,6384
Sri Lanka,LKA,2006,6196
Sri Lanka,LKA,2007,5965
Sri Lanka,LKA,2008,5699
Sri Lanka,LKA,2009,10568
Sri Lanka,LKA,2010,5274
Sri Lanka,LKA,2011,5074
Sri Lanka,LKA,2012,4831
Sri Lanka,LKA,2013,4523
Sri Lanka,LKA,2014,4169
Sub-Saharan Africa (SDG),,1990,4341231
Sub-Saharan Africa (SDG),,1991,4386203
Sub-Saharan Africa (SDG),,1992,4438970
Sub-Saharan Africa (SDG),,1993,4497952
Sub-Saharan Africa (SDG),,1994,4629345
Sub-Saharan Africa (SDG),,1995,4548395
Sub-Saharan Africa (SDG),,1996,4568500
Sub-Saharan Africa (SDG),,1997,4566555
Sub-Saharan Africa (SDG),,1998,4540853
Sub-Saharan Africa (SDG),,1999,4507006
Sub-Saharan Africa (SDG),,2000,4464490
Sub-Saharan Africa (SDG),,2001,4406916
Sub-Saharan Africa (SDG),,2002,4339435
Sub-Saharan Africa (SDG),,2003,4266024
Sub-Saharan Africa (SDG),,2004,4190665
Sub-Saharan Africa (SDG),,2005,4119103
Sub-Saharan Africa (SDG),,2006,4052231
Sub-Saharan Africa (SDG),,2007,3979745
Sub-Saharan Africa (SDG),,2008,3909931
Sub-Saharan Africa (SDG),,2009,3839862
Sub-Saharan Africa (SDG),,2010,3776970
Sub-Saharan Africa (SDG),,2011,3721071
Sub-Saharan Africa (SDG),,2012,3664784
Sub-Saharan Africa (SDG),,2013,3612600
Sub-Saharan Africa (SDG),,2014,3569936
Sub-Saharan Africa (UNICEF),,1990,4477289
Sub-Saharan Africa (UNICEF),,1991,4520755
Sub-Saharan Africa (UNICEF),,1992,4571706
Sub-Saharan Africa (UNICEF),,1993,4628529
Sub-Saharan Africa (UNICEF),,1994,4757770
Sub-Saharan Africa (UNICEF),,1995,4674787
Sub-Saharan Africa (UNICEF),,1996,4692811
Sub-Saharan Africa (UNICEF),,1997,4688465
Sub-Saharan Africa (UNICEF),,1998,4660342
Sub-Saharan Africa (UNICEF),,1999,4624236
Sub-Saharan Africa (UNICEF),,2000,4579614
Sub-Saharan Africa (UNICEF),,2001,4519944
Sub-Saharan Africa (UNICEF),,2002,4450146
